text,aspect1,aspect2,aspect3,aspect4,aspect5,aspect6,aspect7,aspect8,aspect9
máy đẹp đúng 99 % check 3u tool zin ổn điện_thoại mượt không lỗi_lầm máy lock shop tư_vấn nhiệt_tình máy sim 4g đầy_đủ giá tốt tầm giá chú_ý đóng_hộp đẹp ok hài_lòng shop,1,1,1,1,0,1,1,0,0
pin hơi nhanh nhưg shop đổi mìh pin hổ trợ hàg nhân_viên thân_thiện !,0,0,0,0,0,0,1,0,0
tầm giá oke hàng hãng máy hơi cấn góc nhẹ đeo ốp lưng suốt đời không quan 4gb androi 10 không mượt androi 9,0,1,1,0,0,1,0,0,0
máy đẹp oke la mã máy như samsung công_bố wed lun shop,0,1,0,0,0,1,0,0,0
shop gửi sạc nhắn_tin giải_quyết nhanh gọn chất_lượng phone nghe gọi tốt tiền,0,0,1,0,0,0,1,0,0
sản_phẩm đóng_gói chắc_chắn rraats đẹp giao hàng nha shop phục_vụ rata tốt 1 pin mau ủng_hộ mua 2 hề tặng món buồn_gê,1,0,0,1,0,0,1,1,0
máy không dung như yeu cầu mua máy 98 % nhung vết xước màn_hình hở,1,1,0,0,0,0,0,0,0
đẹp shop giao hàng đúng hẹn sản_phẩm đóng_gói gọn_gàng chắc_chắn chất_lượng tốt test chức_năng ổn_định màn_hình cảm_ứng nhạy sắc nét camera đều tuyệt_vời ứng_dụng hoạt_động chuẩn mạng game lướt web mượt_mà vừa_ý hài_lòng sản ơn shop,1,1,1,1,0,0,0,0,0
sp tốt trầy sước tầm 80 %,0,1,0,0,0,0,0,0,0
xài giá tốt roi ok nha moi hàng chất_lượng lắm thử hai hôm pin trâu shop uy_tín chất_lượng tuyệt_vời shop,1,0,0,0,1,0,1,0,0
tuyệt hình_thức chuẩn ứng_dụng mượt màn_hình sắc nét cấu_hình mạnh mạng choi fb zalo game shop ủng_hộ shop sản shop,1,1,1,0,0,0,0,0,0
hài ad,0,0,0,0,0,0,0,0,0
chất_lượng sản_phẩm tuyệt_vời tiền giá rẻ,0,0,0,0,1,0,0,0,0
sản_phẩm không tốt,0,0,0,0,0,0,0,0,1
tuyệt chất_lượng tốt đúng như shop quảng_bá hoàn_thiện chi_tiết shop uy_tín giao hàng đúng hẹn sản_phẩm đẹp không chê hài_lòng lắm giới_thiệu bạn_bè người_thân ủng_hộ shop,0,1,0,1,0,0,1,0,0
bin hơi yếu,1,0,0,0,0,0,0,0,0
máy mua không không sạc dc đem đi sửa đợi bảo_hành nản mua hàng online,1,0,0,0,0,0,1,0,0
hàng đẹp chuẩn giá rẻ phụ kiên đầy_đủ shop hỗi trợ nhiệt_tình chu_đáo mua shoop uy_tín,0,1,0,0,1,0,1,1,0
máy ổn nhanh pin,1,0,0,0,0,0,0,0,0
máy ngon sịn khôq trầy sước 3 như hộp đem w shop hàng chất lượq gane oke lắm máy khôq chuq ngon quy_định,0,1,1,0,0,0,0,0,0
giao hàng nhanh chắc_chắn bảo_hành yên_tâm tks,0,0,0,1,0,0,0,0,0
máy đẹp shop đúng hẹn giao hàng nhanh chất_lượng đúng như quảng_cáo ứng_dụng hoạt_động tốt màn_hình cảm_ứng nhạy wifi ổn_định chụp hình sắc nét hài_lòng lắm shop giới_thiệu bạn_bè người_thân ủng_hộ shop chúc shop đắt,1,1,1,1,0,0,0,0,0
ok ổn đều tốt,0,0,0,0,0,0,0,0,1
test điện_thoại tốt hài_lòng hộp đựng ốp lưng tờ hướng_dẫn không ốp lưng shop xác_nhận giùm tặng ốp lưng không đều okay,0,0,0,0,0,0,0,1,0
hài_lòng 99 % hơi chờ,0,0,0,0,0,0,0,0,1
sản_phẩm tiền hài_lòng lắm sản_phẩm,0,0,0,0,0,0,0,0,1
san pham tot,0,0,0,0,0,0,0,0,0
van_con ben lam màu dep,0,1,0,0,0,0,0,0,0
sản_phẩm đúng như quản_cáo 😁 😁 😁 5 * shop,0,0,0,0,0,0,0,0,1
sản_phẩm đẹp chất_lượng,0,1,0,0,0,0,0,0,0
đt hơi lắc đứng màn_hình,0,0,1,0,0,0,0,0,0
hàng hãng nguyen siêu ae ủng_hộ tiếp,0,0,0,0,0,1,0,0,0
máy 100 % nha nguyên niêm_phong nguyên tem giá_cả hợp_lý ship nhanh gọn không móp méo,0,1,0,1,1,1,0,0,0
giao hàng siêu nhanh đúng 1 niêm_phong,0,0,0,1,0,1,0,0,0
máy vỏ đẹp lỗi vặt mic 2 máy không hoạt không hoạt trọng_lượng nhẹ máy hãng mua việt_nam mặt ổn không lỗi không ảnh_hưởng trải nghiệm,1,1,0,0,0,0,0,0,0
sản_phẩm chưa nửa máy lỗi liên_tục tự_động tắt khởi_động không tháo pin khởi_động 😴,0,0,1,0,0,1,0,0,0
ok,0,0,0,0,0,0,0,0,1
máy màu đen shop giá tốt kèm miếng kính cường_lực ❤ ️ shop nhiệt_tình chu_đáo anh_em yên_tâm mua ❤ ️ ❤ ️ ❤ ️,0,0,0,0,1,0,1,1,0
hàng sản_phẩm nguyên hộp tặng 2 miếng dán màn_hình mua hàng shop đảm_bảo chất_lượng zalo :,0,0,0,0,0,1,0,1,0
ngon chất_lượng ổn giá máy đẹp lắm giá mềm oặt không ủng_hộ hơi phí 😋,0,1,0,0,1,0,0,0,0
hàng đúng chất_lượng giao nhanh nhiệt_tình,0,0,0,1,0,0,1,0,0
sản_phẩm ổn pin 86 shop,0,0,0,0,0,0,0,0,1
hàng rẻ sụn mua shop bảo_hành tốt giao hàng nhanh,0,0,0,1,1,0,1,0,0
máy ok cốc sạc chưa hài_lòng lắm hi_vọng mua shop tặng cục sạc zin hài_lòng shop 5 *,0,0,0,0,0,0,0,1,0
máy đẹp hàng đúng chuẩn shop uy_tín giao hàng nhanh chất_lượng đúng như quảng_bá giá_cả hợp_lý máy đẹp ứng_dụng chạy ổn_định chức_năng cơ_bản hoạt_động tốt màn_hình cảm_ứng nhạy màu_sắc rực_rỡ hài_lòng vừa_ý ủng_hộ shop đơn hàng,1,1,1,1,1,0,1,0,0
phân_vân mãi dám mua mua không ân_hận ! shop tư_vấn nhiệt_tình rep tn nhanh,0,0,0,0,0,0,1,0,0
đẹp lắm shop máy mới_tinh không trầy_xước màn_hình màu_sắc rực_rỡ như mong_đợi chức_năng cơ_bản ổn_định cảm_ứng lướt nhẹ_nhàng êm_ái sản_phẩm hoàn_thiện chi_tiết giá_cả tầm nhân_viên hàng shop nhiệt_tình thân_thiện hài_lòng vừa_ý sản_phẩm,1,1,0,0,1,0,1,0,0
ipad 90 % kiểm_tra pin ( độ chai pin 30 % ) giao hàng nhanh,0,1,0,1,0,0,0,0,0
va chanh 5,0,1,0,0,0,0,0,0,0
máy hơi lag,0,0,1,0,0,0,0,0,0
sản_phẩm ok đầu thoát ap update tội shop giao hơi giá sale đắt giá : s,0,0,0,1,1,0,0,0,0
hàng oke giá hợp_lý giao lộn dây sạc iphone máy samsung nha_shop,0,0,0,0,1,0,0,1,0
ipad oke c ship nhanh nguy_hiểm_😂 ủng_hộ shop tiếp ♥ ️ ♥ ️ ♥ ️,0,0,0,1,0,0,0,0,0
hàng shop gửi đẹp_mắt chất_lượng không chê cấu_hình mạnh giá tiền test chức_năng ổn giá_cả hợp túi_tiền vui sản_phẩm đúng như quảng_cáo giới_thiệu người_thân ủng_hộ shop 👍,1,1,1,0,1,0,0,0,0
điện_thoại giá rẻ gọi tốt pin sóng khỏe tham_khảo,1,0,1,0,1,0,0,0,0
điện_thoại đẹp mua bố bố giá rẻ săn sale 2tr6,0,1,0,0,1,0,0,0,0
ko đúng màu nắp bung,1,0,0,1,0,0,0,0,0
máy mất áp giá_vậy không đòi_hỏi áp ổn tầm yên_tâm mua shop,0,0,0,0,0,0,0,0,1
dt mua bố ổn cảm_ứng hơi rít chậm hy_vọng,1,0,0,0,0,0,0,0,0
giao hàng nhanh đóng_gói cẩn_thận hài_lòng thank_shop,0,0,0,1,0,0,0,0,0
mua 5 điện_thoại nokia hỏng 1 cục pin shop nhiệt_tình gửi bù shop shop shop đỉnh lỗi liên_hệ zalo shop,0,0,0,0,0,0,1,0,0
máy_đẹp tốt giá rẻ nhân_viên giao hàng thân_thiện,0,1,0,1,1,0,0,0,0
máy đẹp ngon nghẻ không lỗi_lầm đóng_gói cẩn_thận shop nhiệt_tình,0,1,0,1,0,0,1,0,0
lừa_đảo gửi sảm phẩm lỗi,0,0,0,0,0,0,1,0,0
may tot gia rẽ moi nguoi nen mua_nhe,0,0,0,0,1,0,0,0,0
shop giao hàng chuẩn máy đẹp hoàn_thiện chi_tiết cấu_hình mạnh_mẽ màn_hình cảm_ứng nhạy màu_sắc rực_rỡ shop uy_tín nhiệt_tình khách_hàng chế_độ bảo_hành rõ_ràng yên_tâm sản_phẩm giới_thiệu bạn_bè người_thân ủng_hộ shop,1,1,0,0,0,0,1,0,0
shop tư_vấn nhiệt_tình giao đủ hàng sản_phẩm_chất_lượng tốt loa to nghe không rè,1,0,0,0,0,0,1,0,0
sản_phẩm hãng máy đẹp chất_lượng ứng_dụng êm game lướt web phim online chạy mượt quay_phim chụp hình pin trâu vừa_ý shop giao hàng đúng như quảng_cáo ủng_hộ shop đon hàng,1,1,1,0,0,1,0,0,0
máy đẹp không zin pin mau,1,1,0,0,0,1,0,0,0
chuẩn shop giao hàng nhanh sản_phẩm đẹp chất_lượng đúng như quảng_cáo chuẩn nhân_viên hàng nhiệt_tình tận_tâm khách_hàng shop uy_tín giới_thiệu shop bạn_bè người_thân vừa_ý an_tâm sản_phẩm shop,0,1,0,1,0,0,1,0,0
máy đẹp rẻ shop ful phụ_kiện chúc shop buôn_bán đắt hàng,0,1,0,0,1,0,0,1,0
máy 3 shop chất_lượng máy tốt lắm pin bọng ổn máy đẹp ứng_dụng hoạt_động tốt màn_hình cảm_ứng nhạy màu_sắc rực_rỡ shop làm_ăn uy_tín nhiệt_tình chăm_sóc khách_hàng chế_độ hậu_mãi rõ_ràng shop 5 ok,1,1,0,0,0,0,1,0,0
hàng đẹp săn sale vô đối ngon chi oke shop shop nhiệt_tình,0,1,0,0,0,0,1,0,0
hàng oke lỗi pin ảo nha,1,0,0,0,0,0,0,0,0
máy vết xước sâu đúng tiền,0,1,0,0,0,0,0,0,0
như hình đúng sản_phẩm pin cải_thiện tốt sản_phẩm cũ tốt,1,1,0,0,0,0,0,0,0
máy oke lắm shop = ),0,0,0,0,0,0,0,0,1
video ảnh file không up shop đnahf chụp đoạn gửi ảnh shop nguyên kiện giao nhanh tận_tình mua onl hiếm shop tận_tình chu_đáo như shop cân_nhắc ưu_tiên mua điện_thoại luck,0,0,0,1,0,1,1,0,0
máy đẹp ứng_dụng hoạt_động tốt màn_hình màu_sắc_đẹp chất_lượng như shop quảng_cáo máy cầm chảnh chụp hình sướng không chê vừa_ý shop phục_vụ tốt giao hàng đúng hẹn chế_độ bảo_hành 5,1,1,1,1,0,0,1,0,0
đúng như shop quảng_bá sản_phẩm đẹp chất_lượng không chê hoàn_thiện shop uy_tín giao hàng đúng hẹn sản_phẩm đúng hàng hãng hài_lòng vừa_ý an_tâm sản_phẩm shop shopee shop 5,0,1,0,1,0,1,1,0,0
giá_như điện_thoại ok 👌 👌 👌 ủng_hộ,0,0,0,0,0,0,0,0,1
giao hàng nhanh hạt bụi camera may không ảnh_hưởng shop nhiệt_tình lịch_sự,1,0,0,1,0,0,1,0,0
nguyên_hộp,0,0,0,0,0,0,0,0,1
sài 2 cảm_nhận ok ! đợi shop hổ trợ up rom ! tiếng việt mua 1 liền !,0,0,0,0,0,0,0,0,1
hàng đẹp chất tốt,0,0,0,0,0,0,0,0,1
đồng_tiền,0,0,0,0,0,0,0,0,1
mua điện_thoại nhắn mấy chục làm_phiền bực_mình,0,0,0,0,0,0,1,0,0
chuẩn nha anh_em hàng đúng chức_năng cơ_bản ổn_định màn_hình siêu nét cảm_ứng nhạy lướt êm_ru chất_lượng đỉnh hài_lòng lắm shop hàng tâm chế_độ bảo_hành rõ_ràng shop cảm_giác an_tâm sản_phẩm giới_thiệu bạn_bè ủng_hộ,1,0,1,0,0,1,1,0,0
trước_mắt ok theo_dõi hoạt_động,0,0,0,0,0,0,0,0,1
máy đẹp pin tốt cấu_hình tư_vấn cài dặt nhiệt_tình,1,1,0,0,0,0,1,0,0
không nhập itunes,0,0,0,0,0,0,0,0,1
shop cẩn_thận khâu giao hàng hàng oke,0,0,0,1,0,0,0,0,0
mua mười một triệu rưỡi giao hàng siêu nhanh htrc hôm giao đóng_gói cẩn_thận nguyên niêm_phong,0,0,0,1,1,1,0,0,0
đặt_hàng 3h chiều 5h chiều siêu nhanh đóng_gói cẩn_thận hàng đẹp sáng_loáng cửa_hàng màu xám a bos đổi màu vàng không tiền thử mượt_mà chưa lỗi ủng_hộ shop lâu_dài 👍,0,1,1,1,0,0,0,0,0
shop giao hàng đúng hẹn máy đẹp cấu_hình mạnh_mẽ màu_sắc rực_rỡ hoàn_thiện hài_lòng sản_phẩm đúng như shop quảng_bá chất_lượng sản_phẩm phong_cách phục_vụ shop 5,1,1,0,1,0,0,1,0,0
sản_phẩm nguyên seal shop tư_vấn nhiệt_tình 👍 👍 👍 😀,0,0,0,0,0,1,1,0,0
shop uy_tín giao hàng đúng hẹn test máy xong ứng_dụng chạy êm mượt màn_hình cảm_ứng nhạy hình_ảnh sắt nét chất_lượng đúng như shop quảng_cáo vừa_lòng ung giới_thiệu bạn_bè người_thân ủng_hộ shop shop buon mai đắt 5,1,0,1,1,0,0,0,0,0
máy đẹp chất_lượng tốt giá_cả hợp_lý shop phục_vụ tốt nhiệt_tình chế_độ bảo_hành rõ_ràng hài_lòng lắm 5,0,1,0,0,1,0,1,0,0
máy cấn góc đẹp chất_lượng test thử,0,1,0,0,0,0,0,0,0
máy ngon đợi up rom tiếng việt hàng nhanh vãi đạn shop chăm_sóc nhiệt_tình 5 * đơn hàng chất_lượng,0,0,0,1,0,0,1,0,0
máy to đẹp giá_cả hợp_lý ủng_hộ shop,0,1,0,0,1,0,0,0,0
ổn không hàng công_ty,0,0,0,0,0,1,0,0,0
máy hài_lòng,0,0,0,0,0,0,0,0,1
máy_đẹp pin 100 % thanks shop,1,1,0,0,0,0,0,0,0
máy ổn loa rè,1,0,0,0,0,0,0,0,0
gán sim nghe gọi to rẻ m mua giảm_giá 2 đúng màu vận_chuyển 4 - 5 hàng ! sạc kèm,1,0,0,1,1,0,0,1,0
bền oke bè đẹp sang_trọng lắm ! ủng shop,0,1,0,0,0,0,0,0,0
máy 100 % kèm phiếu bảo_hành tiền_mặt mua rẻ thế_giới di_động ủng_hộ shop 👍,0,1,0,0,1,0,1,0,0
hình_thức đẹp chất_lượng gói hàng cẩn_thận giao hàng nhanh oke,0,1,0,1,0,0,0,0,0
giao sai màu xám giao xanh,0,0,0,0,0,0,1,0,0
hàng ngon shop phục_vụ tốt chu_đáo bao da đẹp,0,0,0,0,0,0,1,1,0
hàng chất_lượng hài_lòng,0,0,0,0,0,0,0,0,1
hài_lòng sản_phẩm shop máy đẹp hoạt_động ổn_định cấu_hình mạnh màn_hình cảm_ứng nhạy màu_sắc rực_rỡ như mong_đợi shop giao hàng nhanh đúng hẹn chất_lượng đúng như quảng_bá đồng_tiền shop,1,1,0,1,0,0,0,0,0
đt như đúng hãng yên_tâm mua mallb shopee shop kèm ốp dẻo bảo_vệ thân máy tốt dịch_vụ tốt !,0,1,0,0,0,1,1,1,0
sản_phẩm xước vỏ trái chân sạc xước tương_đối hình_thức tầm chai sóng_sánh yếu bật 4g ết pin cực nhanh1 ván tốc chiến mất ổn không để_ý hạn đổi tạm lý tg giao chậm,1,1,0,1,0,0,0,0,0
xai tot dang dong tien,0,0,0,0,0,0,0,0,1
máy oke chả : v cấu_hình khoẻ pin ổn max setting game,1,0,0,0,0,0,0,0,0
đồng_tiền bát gạo sản_phẩm chuẩn cấu_hình mạnh_mẽ ứng_dụng hoạt_động ổn_định màn_hình cảm_ứng lướt êm màu đẹp màu_sắc rực_rỡ pin trâu_bò hoàn_thiện shop uy_tín hàng hãng giao hàng đúng hẹn hài_lòng vừa_ý,1,0,1,1,0,1,1,0,0
sản_phẩm đẹp chán oke giao hàng hơi 4 * nha,0,1,0,1,0,0,0,0,0
làm_ăn uy_tín chuẩn như quảng_cáo chất_lượng tuyệt_vời chuẩn hãng tạng shop 5,0,0,0,0,0,1,1,0,0
máy đẹp tốt kèm bao da giao hàng nhanh đóng_gói kỹ hài_lòng,0,1,0,1,0,0,0,1,0
chiến liên_quân ngon sài ổn lắm,0,0,1,0,0,0,0,0,0
chủ shop nhiệt_tình hàng giao nhanh máy đẹp 2 mua shop ủng_hộ shop : ),0,1,0,1,0,0,1,0,0
hàng shop tư_vấn nhiệt_tình giao hàng nhanh_chóng,0,0,0,1,0,0,1,0,0
sim cháy r shop,0,0,0,0,0,0,0,0,0
shop giao hàng chất_lượng tặng ốp lưng chống sốc shop 😷 😷 😷 😷,0,0,0,0,0,0,0,1,0
máy tốt shop tặng bao da 6 * : v,0,1,0,0,0,0,0,0,0
sạc không đủ 100 % tắt nha sản_phẩm cực tốt nhân_viên tư vắn thw mua tinh tưởng shop không ốp lưng không,0,0,0,0,0,0,1,1,0
hàng tốt tầm giá,0,0,0,0,0,0,0,0,1
ủng_hộ shop,0,0,0,0,0,0,0,0,1
shop đóng_gói kỹ máy tiền thích_hợp phim ae lưu_ý không gọi điện_thoại như máy việt_nam_nhe chủ shop nhiệt_tình 👍 👍 👏,0,0,1,1,0,0,0,0,0
máy_đẹp hàng used hơi xước 1 chút ok xài tốt ốp đẹp,0,1,0,0,0,0,0,1,0
sản_phẩm oke không chê pin wá oke câu không chê mua yên_tâm,1,0,0,0,0,0,0,0,0
sản_phẩm đẹp chất_lượng tốt test máy hài_lòng shop làm_ăn nhiệt_tình dễ_thương tận_tâm phục_vụ nhân_viên tư_vấn tốt shop lắm nha anh_chị_em ủng_hộ shop 5 shop,0,1,0,0,0,0,1,0,0
khủng_long tầm giá,0,0,0,0,0,0,0,0,1
5sao 😋 😋 shop giao hàng chất_lượng đúng quảng_cáo đúng ứng_dụng ổn_định màn_hình cảm_ứng nhạy màu_sắc rực_rỡ chụp hình sướng mạng lướt web phim mượt lắm pin trâu_bò lắm chuẩn vừa_ý lắm shop 5 ơn,1,0,1,1,0,0,0,0,0
giao hàng hơi oke,0,0,0,1,0,0,0,0,0
máy đẹp hàng đúng chuẩn shop uy_tín giao hàng nhanh chất_lượng đúng như quảng_bá giá_cả hợp_lý máy đẹp ứng_dụng chạy ổn_định chức_năng cơ_bản hoạt_động tốt màn_hình cảm_ứng nhạy màu_sắc rực_rỡ hài_lòng vừa_ý ủng_hộ shop đơn hàng,1,1,1,1,1,0,1,0,0
chất_lượng sản_phẩm tốt shop giao hàng nhanh đóng_gói kỹ sản_phẩm đẹp không trầy_xước test chức_năng cơ_bản ổn_định cấu_hình mạnh_mẽ màn_hình cảm_ứng nhạy màu_sắc rực_rỡ camera chụp hình đẹp kết_cấu hoàn_thiện hài_lòng sản_phẩm,1,1,1,1,0,0,0,0,0
hàng oke nha xiền mua id chư bít 🤣,0,0,0,0,0,0,0,0,1
2 mua máy shop r máy tốt hình ! yên_tâm mua nha !,0,0,0,0,0,0,0,0,1
ok tầm giá,0,0,0,0,0,0,0,0,0
ok nha một không hài_lòng camera chụp mờ,1,0,0,0,0,0,0,0,0
sản_phẩm tốt giao hàng nhanh,0,0,0,1,0,0,0,0,0
ok shop đóng_gói cẩn_thận kể_ra tặng bao da tốt,0,0,0,1,0,0,0,1,0
đẹp shop hàng đúng hãng chức_năng hoạt_động tốt màn_hình cảm_ứng nhạy màu_sắc rực_rỡ camera chụp ảnh đẹp hoàn_hảo lắm shop giao hàng chất_lượng đúng như quảng_cáo an_tâm sản_phẩm shop,1,1,1,0,0,1,0,0,0
giao hàng chậm mua dòng máy đều tai_nghe sản_phẩm không,0,0,0,1,0,0,0,1,0
pin không cầm lắm,0,0,0,0,0,0,0,0,0
máy 18 6 loa máy không lắm : ) mua 4tr6,1,0,0,0,0,0,0,0,0
pin_chai 86 % ổn đống gói cẩn_thận sim ghép chất_lượng oke hơi xui không !,1,0,0,1,0,0,0,0,0
moi sản_phẩm ổn chưa kích_hoạt bảo_hành shop giúp,0,0,0,0,0,0,0,0,0
máy oke 👍,0,0,0,0,0,0,0,0,1
máy đẹp chất_lượng như shop quảng_cáo test chức_năng đều hoạt_động tốt màn_hình đẹp màu_sắc rực_rỡ như mong_đợi cầm đầm chảnh shop uy_tín giao hàng đúng hẹn nhân_viên phục_vụ tốt hài_lòng lắm ủng_hộ sản_phẩm shop,1,1,1,1,0,0,1,0,0
mấy 1 tuần nhận_xét : bề_ngoài đẹp chất_lượng máy ổn cảm_ứng mượt_mà màu vàng bóng bảy shop nhiệt_tình tư_vấn tuyệt_vời chúc shop đắt hàng,1,1,0,0,0,0,1,0,0
nhược_điểm : pin chai tầm 75 - 80 % nút yếu không nhạy màn_hình kém nhạy dán cường_lực ưu_điểm : đóng_gói cẩn_thận chủ s cẩn_thận dán cường_lực cạnh máy lưng không xước kiểm_tra cấu_hình ổn bao da như mô_tả = > 5sao thái_độ trung_thực s,1,0,1,1,0,0,1,1,0
đẹp máy đúng zin hãng test chức_năng hoạt_động tốt màu_sắc_đẹp màn_hình kết_cấu hoàn_thiện shop giao hàng nhanh đúng hẹn nhân_viên hàng nhiệt_tình hài_lòng vừa_ý đồng_tiền giới_thiệu bạn_bè ủng_hộ san phẩm shop,0,1,1,1,0,1,1,0,0
chưa kịp test chức_năng máy máy ngon ok,0,0,0,0,0,0,0,0,1
máy_đẹp nhân_viên tư_vấn nhiệt_tình,0,1,0,0,0,0,1,0,0
sản_phẩm tốt giá tốt chất_lượng kiểm_chứng giao hàng nhanh,0,0,0,1,1,0,0,0,0
sản_phẩm tạm giá tiền đẹp 99 % trầy cấn góc cầu_mong không ! máy như lol khuyên đừng mua 😡,0,1,0,0,0,0,0,0,0
shop giao hàng nhanh đúng hẹn máy đẹp lắm chất_lượng tốt như quảng_cáo test ứng_dụng hoạt_động êm cảm_ứng nhạy màn_hình màu_sắc rực_rỡ như mong_đợi chức_năng đều hoàn_hảo shop đem niềm sản_phẩm shop 5sao shop,1,1,1,1,0,0,0,0,0
đồng_tiền bát gạo sản_phẩm chuẩn cấu_hình mạnh_mẽ ứng_dụng hoạt_động ổn_định màn_hình cảm_ứng lướt êm màu đẹp màu_sắc rực_rỡ pin trâu_bò hoàn_thiện shop uy_tín hàng hãng giao hàng đúng hẹn hài_lòng vừa_ý,1,1,1,1,0,1,1,0,0
máy chụp hình đẹp sài tốt,1,0,0,0,0,0,0,0,0
chất_lượng hàng củ_vậy oke,0,0,0,0,0,0,0,0,1
ổn ngon mượt_mà giá rẻ tốt cực nhanh test máy thử ok đúng màu đúng mẫu máy_đẹp tốt đủ sạc tai_nghe hộp mới_tinh cộng đóng_gói cực_kì cẩn_thận đóng_gói bọc xốp đầy_đủ cẩn_thận mấy lớp hơi bất_tiện xíu inbox shop màu,0,1,1,0,1,0,0,1,0
tuyệt chất_lượng tốt đúng như shop quảng_bá hoàn_thiện chi_tiết shop uy_tín giao hàng đúng hẹn sản_phẩm đẹp không chê hài_lòng lắm giới_thiệu bạn_bè người_thân ủng_hộ shop,0,1,0,1,0,0,1,0,0
khe_cắm sim móp bậy cắm sim nút trái liệt tạm,1,0,0,0,0,0,0,0,0
ok shop máy màn_hình đẹp ngon tầm giá game ok. shop tâm gửi máy đẹp giá rẻ máy đẹp ổn ổn mâý bữa đạt shop gửi mây nha,1,1,0,0,1,0,0,0,0
mua 3 tuyệt_vời,0,0,0,0,0,0,0,0,1
nhắn màu đen giao màu 5 đẹp tốt nhanh ủng_hộ shop 😎,0,1,1,0,0,0,1,0,0
hàng giao nhanh đóng_gói chắc_chắn đập_hộp nguyên niêm_phong phê máy ngon chưa lỗi pin trâu_bò kinh_khủng sạc nhanh săn giá rẻ đúng không phí tiền tí,1,0,0,1,1,1,0,0,0
